"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2017051700665",2017,"051700665",342051,392336,"-2.873517","53.424634","Merseyside","Slight",4,3,2017-03-15,"Wednesday",07:37:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006642",2017-03-15 07:37:00
"2017051700666",2017,"051700666",335398,390365,"-2.973216","53.406147","Merseyside","Serious",2,1,2017-03-15,"Wednesday",09:40:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006747",2017-03-15 09:40:00
"2017051700674",2017,"051700674",334999,390020,"-2.979146","53.402997","Merseyside","Slight",1,1,2017-03-12,"Sunday",03:15:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","One way street",20,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Unknown","Dry","None","None","Urban","No","Non-trunk","E01033756",2017-03-12 03:15:00
"2017051700676",2017,"051700676",334868,390217,"-2.981157","53.404752","Merseyside","Serious",1,1,2017-03-16,"Thursday",11:40:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033756",2017-03-16 11:40:00
"2017051700678",2017,"051700678",336784,390476,"-2.952393","53.407312","Merseyside","Slight",2,1,2017-03-14,"Tuesday",17:10:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Private drive or entrance","Give way or uncontrolled",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006691",2017-03-14 17:10:00
"2017051700684",2017,"051700684",336931,394291,"-2.950947","53.441616","Merseyside","Serious",1,1,2017-03-16,"Thursday",16:55:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006613",2017-03-16 16:55:00
"2017051700688",2017,"051700688",338063,392359,"-2.933527","53.424387","Merseyside","Serious",2,1,2017-03-10,"Friday",19:10:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006764",2017-03-10 19:10:00
"2017051700689",2017,"051700689",343134,385047,"-2.855906","53.359242","Merseyside","Slight",2,1,2017-03-17,"Friday",07:15:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006538",2017-03-17 07:15:00
"2017051700693",2017,"051700693",342881,388595,"-2.86035","53.391102","Merseyside","Slight",2,1,2017-03-16,"Thursday",16:15:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Zebra","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006772",2017-03-16 16:15:00
"2017051700699",2017,"051700699",336237,395824,"-2.961704","53.45531","Merseyside","Slight",2,5,2017-03-16,"Thursday",15:30:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Zebra","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006787",2017-03-16 15:30:00
"2017051700702",2017,"051700702",338177,394309,"-2.932195","53.441926","Merseyside","Slight",2,1,2017-03-17,"Friday",19:50:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Darkness - lights lit","Raining + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006603",2017-03-17 19:50:00
"2017051700703",2017,"051700703",335388,389893,"-2.97327","53.401904","Merseyside","Slight",1,1,2017-03-18,"Saturday",03:26:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006513",2017-03-18 03:26:00
"2017051700709",2017,"051700709",338551,394159,"-2.926536","53.440621","Merseyside","Slight",2,2,2017-03-18,"Saturday",14:34:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006600",2017-03-18 14:34:00
"2017051700719",2017,"051700719",335196,389867,"-2.976152","53.401647","Merseyside","Slight",1,1,2017-03-08,"Wednesday",00:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","One way street",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Unknown","Dry","None","None","Urban","No","Non-trunk","E01006513",2017-03-08 00:00:00
"2017051700724",2017,"051700724",342319,385343,"-2.868204","53.361814","Merseyside","Slight",2,1,2017-03-13,"Monday",19:30:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006533",2017-03-13 19:30:00
"2017051700725",2017,"051700725",341225,390301,"-2.885566","53.406253","Merseyside","Slight",2,3,2017-03-20,"Monday",11:32:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006773",2017-03-20 11:32:00
"2017051700730",2017,"051700730",334340,390279,"-2.98911","53.405243","Merseyside","Slight",1,1,2017-03-20,"Monday",16:40:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033756",2017-03-20 16:40:00
"2017051700737",2017,"051700737",334087,390178,"-2.992894","53.404304","Merseyside","Fatal",2,2,2017-03-21,"Tuesday",14:48:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033752",2017-03-21 14:48:00
"2017051700738",2017,"051700738",335426,390107,"-2.972742","53.403832","Merseyside","Slight",2,2,2017-03-21,"Tuesday",17:05:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006513",2017-03-21 17:05:00
"2017051700741",2017,"051700741",339990,395467,"-2.905126","53.452543","Merseyside","Serious",2,1,2017-03-21,"Tuesday",20:18:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006662",2017-03-21 20:18:00
"2017051700742",2017,"051700742",342975,387431,"-2.858726","53.380651","Merseyside","Slight",2,1,2017-03-15,"Wednesday",08:10:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006793",2017-03-15 08:10:00
