"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"201806A144367",2018,"06A144367",383632,397515,-2.248066,53.474124,"Greater Manchester","Slight",2,1,2018-04-22,"Sunday",00:00:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033656",2018-04-22 00:00:00
"201806A144553",2018,"06A144553",384102,397942,-2.241006,53.477976,"Greater Manchester","Slight",2,1,2018-05-25,"Friday",09:18:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",20,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033653",2018-05-25 09:18:00
"201806A144602",2018,"06A144602",384333,397834,-2.23752,53.477012,"Greater Manchester","Slight",1,1,2018-05-20,"Sunday",02:00:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lighting unknown","Unknown","Dry","None","None","Urban","No","Non-trunk","E01033653",2018-05-20 02:00:00
"201806A144771",2018,"06A144771",383780,399115,-2.245918,53.488509,"Greater Manchester","Serious",2,1,2018-06-11,"Monday",12:10:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033674",2018-06-11 12:10:00
"201806A145114",2018,"06A145114",385556,397647,-2.219085,53.475367,"Greater Manchester","Slight",2,1,2018-06-21,"Thursday",11:16:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Slip road","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005065",2018-06-21 11:16:00
"201806A145574",2018,"06A145574",384639,398519,-2.232943,53.483178,"Greater Manchester","Slight",1,1,2018-07-03,"Tuesday",14:20:00,"Manchester","E08000003","E08000003","A",NA,"One way street",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033659",2018-07-03 14:20:00
"201806A145612",2018,"06A145612",384901,397911,-2.228966,53.477721,"Greater Manchester","Slight",2,1,2018-06-26,"Tuesday",06:50:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033661",2018-06-26 06:50:00
"201806A145721",2018,"06A145721",383511,397677,-2.249897,53.475576,"Greater Manchester","Serious",2,1,2018-07-04,"Wednesday",17:10:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033683",2018-07-04 17:10:00
"201806A145785",2018,"06A145785",386157,399933,-2.210132,53.49593,"Greater Manchester","Slight",3,3,2018-06-28,"Thursday",12:25:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005257",2018-06-28 12:25:00
"201806A145966",2018,"06A145966",384732,397776,-2.231506,53.476503,"Greater Manchester","Serious",2,1,2018-07-11,"Wednesday",08:16:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033654",2018-07-11 08:16:00
"201806A146064",2018,"06A146064",383116,397542,-2.255841,53.47435,"Greater Manchester","Slight",2,1,2018-07-11,"Wednesday",21:50:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Unknown",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033681",2018-07-11 21:50:00
"201806A146089",2018,"06A146089",383637,398263,-2.248029,53.480847,"Greater Manchester","Slight",2,1,2018-06-20,"Wednesday",08:35:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","Vehicle load on road","Urban","Yes","Non-trunk","E01033658",2018-06-20 08:35:00
"201806A146528",2018,"06A146528",384087,397579,-2.241214,53.474713,"Greater Manchester","Slight",2,1,2018-07-27,"Friday",10:02:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033662",2018-07-27 10:02:00
"201806A146799",2018,"06A146799",382900,397870,-2.259113,53.477292,"Greater Manchester","Slight",2,1,2018-07-16,"Monday",11:39:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033681",2018-07-16 11:39:00
"201806A146942",2018,"06A146942",382751,397767,-2.261353,53.476361,"Greater Manchester","Slight",2,2,2018-07-21,"Saturday",18:50:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033681",2018-07-21 18:50:00
"201806A146982",2018,"06A146982",384302,397688,-2.23798,53.475699,"Greater Manchester","Slight",2,1,2018-08-05,"Sunday",04:40:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033662",2018-08-05 04:40:00
"201806A147129",2018,"06A147129",384417,398644,-2.236295,53.484295,"Greater Manchester","Slight",1,1,2018-08-06,"Monday",14:50:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033667",2018-08-06 14:50:00
"201806A147143",2018,"06A147143",383512,397547,-2.249875,53.474408,"Greater Manchester","Slight",2,1,2018-07-19,"Thursday",02:26:00,"Manchester","E08000003","E08000003","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033683",2018-07-19 02:26:00
"201806A147401",2018,"06A147401",384518,398798,-2.23478,53.485682,"Greater Manchester","Slight",2,1,2018-08-13,"Monday",15:40:00,"Manchester","E08000003","E08000003","A",NA,"One way street",30,"More than 4 arms (not roundabout)","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033667",2018-08-13 15:40:00
"201806A147616",2018,"06A147616",384718,398618,-2.231758,53.48407,"Greater Manchester","Slight",1,1,2018-08-05,"Sunday",03:35:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033659",2018-08-05 03:35:00
"201806A147742",2018,"06A147742",384302,397688,-2.23798,53.475699,"Greater Manchester","Serious",2,1,2018-08-30,"Thursday",17:10:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033662",2018-08-30 17:10:00
"201806A147849",2018,"06A147849",383197,397377,-2.254612,53.47287,"Greater Manchester","Serious",2,1,2018-08-24,"Friday",17:29:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033683",2018-08-24 17:29:00
"201806A147858",2018,"06A147858",386971,396266,-2.197709,53.462991,"Greater Manchester","Slight",2,2,2018-08-11,"Saturday",19:45:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01005232",2018-08-11 19:45:00
"201806A148084",2018,"06A148084",383644,398263,-2.247924,53.480847,"Greater Manchester","Slight",2,1,2018-08-31,"Friday",18:07:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033658",2018-08-31 18:07:00
"201806A148327",2018,"06A148327",383051,397222,-2.256803,53.471472,"Greater Manchester","Slight",3,1,2018-09-16,"Sunday",15:30:00,"Manchester","E08000003","E08000003","A(M)",NA,"Dual carriageway",50,"More than 4 arms (not roundabout)","Give way or uncontrolled","A",NA,"None within 50 metres","Footbridge or subway","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033672",2018-09-16 15:30:00
"201806A148493",2018,"06A148493",384468,396890,-2.235439,53.468532,"Greater Manchester","Slight",2,1,2018-09-18,"Tuesday",08:25:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine + high winds","Dry","None","None","Urban","No","Non-trunk","E01005066",2018-09-18 08:25:00
"201806A148656",2018,"06A148656",384214,397955,-2.239319,53.478096,"Greater Manchester","Slight",1,1,2018-09-27,"Thursday",16:50:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033653",2018-09-27 16:50:00
"201806A148667",2018,"06A148667",384574,398447,-2.233919,53.482529,"Greater Manchester","Slight",2,2,2018-09-30,"Sunday",04:00:00,"Manchester","E08000003","E08000003","A",NA,"One way street",20,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Other","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033653",2018-09-30 04:00:00
