"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"201906A360237",2019,"06A360237",384450,398858,-2.235808,53.48622,"Greater Manchester","Slight",2,1,2019-07-31,"Wednesday",16:00:00,"Manchester","E08000003","E08000003","A",NA,"One way street",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033667",2019-07-31 16:00:00
"201906A360878",2019,"06A360878",388473,396089,-2.175079,53.461436,"Greater Manchester","Slight",2,1,2019-08-24,"Saturday",18:06:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005197",2019-08-24 18:06:00
"201906A361637",2019,"06A361637",386154,399929,-2.210177,53.495894,"Greater Manchester","Slight",2,1,2019-09-12,"Thursday",18:00:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005257",2019-09-12 18:00:00
"201906A361805",2019,"06A361805",388762,397379,-2.170773,53.473037,"Greater Manchester","Slight",2,1,2019-09-16,"Monday",17:40:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005108",2019-09-16 17:40:00
"201906A361813",2019,"06A361813",387902,401124,-2.183875,53.506679,"Greater Manchester","Slight",3,2,2019-09-11,"Wednesday",09:03:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Private drive or entrance","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","Roadworks","None","Urban","No","Non-trunk","E01005256",2019-09-11 09:03:00
"201906A361914",2019,"06A361914",388069,395521,-2.181142,53.456321,"Greater Manchester","Serious",1,1,2019-09-17,"Tuesday",16:35:00,"Manchester","E08000003","E08000003","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005198",2019-09-17 16:35:00
"201906A362091",2019,"06A362091",387213,397191,-2.194102,53.471311,"Greater Manchester","Slight",2,1,2019-08-25,"Sunday",03:55:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005186",2019-08-25 03:55:00
"201906A362312",2019,"06A362312",389552,397347,-2.158871,53.472766,"Greater Manchester","Fatal",2,1,2019-10-01,"Tuesday",15:59:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine + high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033666",2019-10-01 15:59:00
"201906A362495",2019,"06A362495",388867,397372,-2.169191,53.472976,"Greater Manchester","Slight",2,1,2019-10-03,"Thursday",22:45:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01005108",2019-10-03 22:45:00
"201906A362502",2019,"06A362502",381295,393824,-2.283056,53.44087,"Greater Manchester","Slight",3,1,2019-09-26,"Thursday",14:00:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","Other object on road","Urban","Yes","Non-trunk","E01005153",2019-09-26 14:00:00
"201906A362648",2019,"06A362648",387122,398332,-2.19552,53.481565,"Greater Manchester","Slight",2,1,2019-09-11,"Wednesday",17:05:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005106",2019-09-11 17:05:00
"201906A362791",2019,"06A362791",387969,399761,-2.182812,53.494429,"Greater Manchester","Slight",1,1,2019-10-03,"Thursday",18:15:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005255",2019-10-03 18:15:00
"201906A363421",2019,"06A363421",384651,398709,-2.232772,53.484886,"Greater Manchester","Slight",2,1,2019-10-17,"Thursday",19:16:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033667",2019-10-17 19:16:00
"201906A363485",2019,"06A363485",387082,396559,-2.196049,53.465627,"Greater Manchester","Slight",2,1,2019-10-23,"Wednesday",13:58:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005067",2019-10-23 13:58:00
"201906A363496",2019,"06A363496",388066,395983,-2.181205,53.460474,"Greater Manchester","Slight",2,5,2019-10-17,"Thursday",19:24:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005201",2019-10-17 19:24:00
"201906A363514",2019,"06A363514",388044,396221,-2.181546,53.462612,"Greater Manchester","Serious",1,1,2019-10-16,"Wednesday",11:00:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005201",2019-10-16 11:00:00
"201906A363594",2019,"06A363594",386096,391630,-2.210682,53.421298,"Greater Manchester","Slight",2,1,2019-10-21,"Monday",23:40:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005124",2019-10-21 23:40:00
"201906A363599",2019,"06A363599",385548,390527,-2.218877,53.411369,"Greater Manchester","Slight",2,1,2019-10-26,"Saturday",13:45:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005168",2019-10-26 13:45:00
"201906A363725",2019,"06A363725",389732,396888,-2.156144,53.468644,"Greater Manchester","Slight",1,1,2019-10-08,"Tuesday",08:18:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005188",2019-10-08 08:18:00
"201906A363903",2019,"06A363903",388151,400727,-2.180106,53.503116,"Greater Manchester","Serious",2,1,2019-10-18,"Friday",19:15:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005256",2019-10-18 19:15:00
"201906A364042",2019,"06A364042",387673,396823,-2.187158,53.468015,"Greater Manchester","Slight",2,1,2019-11-07,"Thursday",21:33:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01005186",2019-11-07 21:33:00
"201906A364182",2019,"06A364182",387065,400438,-2.196466,53.500493,"Greater Manchester","Slight",2,1,2019-10-28,"Monday",11:58:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005257",2019-10-28 11:58:00
"201906A364323",2019,"06A364323",388546,400310,-2.174135,53.499377,"Greater Manchester","Slight",1,1,2019-11-14,"Thursday",19:20:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005258",2019-11-14 19:20:00
"201906A364327",2019,"06A364327",386377,393387,-2.20653,53.437098,"Greater Manchester","Serious",1,2,2019-11-08,"Friday",21:55:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005217",2019-11-08 21:55:00
"201906A364402",2019,"06A364402",385734,397631,-2.216402,53.475228,"Greater Manchester","Slight",2,1,2019-11-11,"Monday",22:49:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005061",2019-11-11 22:49:00
